node_id,x,y,longitude,latitude,nearest_DAUID,nearest_Population_Density_Demand,nearest_Commute_PT_Demand,nearest_Bus_Stop_Proximity,nearest_Route_Coverage_Percent,nearest_Bus_Stop_Density,nearest_Income_Demand,nearest_Overall_Demand,nearest_Employment_Demand,nearest_Commute_Duration_Demand,nearest_Overall_Accessibility,nearest_demand_dist,nearest_school_dist,schools_within_0.5km,schools_within_1.0km,schools_within_2.0km,nearest_healthcare_dist,healthcare_within_0.5km,healthcare_within_1.0km,healthcare_within_2.0km,nearest_pop_dist,population_within_0.5km,population_within_1.0km,population_within_2.0km,route_connections,bus_stop_density_per_km2,ridership_proxy
N508,-13732301.729777,6175981.668279,-123.35936529999623,48.41384219999738,2021S051259170290,3,1,5,1,4,3,19,2,5,11,0.2848845257053089,0.9378578540774241,0,1,3,0.17546694761867318,3,4,29,0.573300409247928,2915,16120,44109,1,70.98310461898532,35.708541522999134
N509,-13732956.321779,6177266.706754,-123.3652455999988,48.421503700000414,2021S051259170814,3,3,5,5,1,3,15,1,1,12,0.16007503311301519,0.558294708064468,0,1,4,0.2226446254060172,5,22,39,0.16108771736510719,4926,18110,55664,2,97.08451528605616,31.438228930081845
N510,-13732855.165758,6177337.66081,-123.36433690000136,48.42192670000145,2021S051259170814,3,3,5,5,1,3,15,1,1,12,0.07822602293304358,0.4865089908453106,1,1,4,0.20831912762798796,9,22,40,0.07929697600958317,3905,20825,57053,1,99.31268448934269,36.97669701722424
N511,-13731882.444915,6176546.782926,-123.35559879999687,48.4172116000028,2021S051259170287,3,4,5,3,4,3,18,1,4,10,0.12901484304885152,0.5787775574410283,0,1,5,0.17646672766830318,3,14,38,0.46070843609559675,5793,16809,51090,3,76.71268257029355,48.52507814483415
N512,-13732197.323227,6176596.530372,-123.35842739999994,48.41750819999812,2021S051259170286,4,4,5,5,4,3,18,2,3,9,0.1242587752174553,0.525176758089619,0,1,4,0.29487255131423307,3,14,37,0.2603067496077814,4648,19162,52659,1,83.71550006633694,50.20402287086415
N513,-13732419.071653,6176465.621076,-123.36041940000298,48.41672770000286,2021S051259170286,4,4,5,5,4,3,18,2,3,9,0.19214327449726548,0.640330450863954,0,1,4,0.37557784624623003,3,14,34,0.24333898456878628,2858,15926,49567,3,79.25916165976388,44.98084749957456
N514,-13732442.159315,6175810.903483,-123.36062679999947,48.41282400000094,2021S051259170295,1,2,5,1,2,5,17,3,4,8,0.18208920612723412,1.0647419302799421,0,0,3,0.297607483122325,3,4,28,0.5620405770771303,2380,13128,40420,3,63.66197723675813,33.78300697514017
N515,-13732420.407487,6177246.628373,-123.36043140000397,48.421384000000145,2021S051259170282,3,4,5,4,1,3,14,1,3,10,0.10913890718985012,0.217046325427894,1,1,4,0.23343600206666523,10,23,43,0.2403194912818731,5369,20599,58707,3,100.90423392026165,32.59601539451793
N516,-13732659.076475,6177163.379918,-123.36257540000163,48.42088770000138,2021S051259170814,3,3,5,5,1,3,15,1,1,12,0.1659089267911672,0.3844836203110507,1,1,4,0.30197416407150696,6,23,41,0.1649891273056333,3239,20644,53929,3,97.40282517223994,31.073155759501947
N517,-13731935.922799,6176247.331567,-123.35607920000247,48.41542619999807,2021S051259170286,4,4,5,5,4,3,18,2,3,9,0.17434216640607833,0.7647465708225182,0,1,3,0.040353441064854584,3,10,37,0.5424158143250201,3544,14901,46578,3,76.07606279792597,46.292088912422145
N518,-13731194.690837,6177792.837573,-123.34942059999705,48.424640199998805,2021S051259170170,3,3,3,5,4,5,27,5,3,12,0.14345561820163877,0.2276601894448262,1,3,4,0.2511223994291894,3,18,47,0.41020244585674914,6274,22727,60234,1,91.35493733474793,83.54737336308064
N519,-13731240.498808,6177510.737506,-123.34983210000186,48.422958500000355,2021S051259170278,3,4,3,4,4,3,24,5,3,11,0.08150263465354313,0.2798506405937551,1,2,4,0.3327948600709713,3,19,45,0.4556661261872198,6935,21088,59396,1,93.90141642421825,79.46749315687495
N520,-13732981.758283,6175782.610726,-123.36547410000199,48.412655299999635,2021S051259170295,1,2,5,1,2,5,17,3,4,8,0.19805177198109097,1.156051582836055,0,0,3,0.644008174060274,0,4,27,0.2682868120535869,3001,13734,39067,3,63.02535746439055,32.77966074987903
N521,-13732966.66336,6175349.191513,-123.36533850000154,48.410070899998,2021S051259170295,1,2,5,1,2,5,17,3,4,8,0.29662474140757245,1.3089696217678566,0,0,2,0.7548761501081218,0,4,25,0.5261355850538008,1809,7807,33959,3,46.47324338283344,27.13104664556876
N522,-13729313.213332,6176145.476224,-123.33251900000234,48.41481890000209,2021S051259170202,1,4,1,4,3,1,13,5,5,11,0.15623958858683434,0.6481775784520665,0,1,2,0.20717554062147925,2,3,20,0.41241138418403106,1909,7215,29925,1,57.61408939926611,22.845499146023137
N523,-13729841.312996,6175946.783816,-123.33726299999944,48.413634200000054,2021S051259170203,2,4,1,4,3,2,20,3,5,11,0.2858029459589496,0.9386760715476261,0,1,3,0.13211868221490394,3,3,23,0.49063372278922557,2448,7188,33079,2,56.97746962689853,43.97620955352774
N524,-13730759.921434,6175975.446088,-123.34551499999922,48.41380509999856,2021S051259170274,2,1,3,3,3,1,15,4,4,11,0.08188763655164825,1.1456583779142557,0,0,3,0.5126915547311995,0,7,31,0.6624345563205194,1741,11813,41309,3,60.47887837492023,30.86602692071799
N525,-13730589.179599,6176447.372764,-123.34398119999904,48.41661889999831,2021S051259170275,1,2,3,2,4,2,15,4,4,10,0.1928805926207214,0.8507041122268106,0,1,4,0.5652747799854495,0,6,38,0.865566143751082,2646,13572,47205,3,68.1183156433312,24.946161469762114
N526,-13730271.496036,6176236.765256,-123.34112739999746,48.41536320000131,2021S051259170273,2,2,1,2,3,1,15,4,2,9,0.1353428794934151,1.0235885826021294,0,0,3,0.3235196197156546,2,4,32,0.6691028389663365,1726,9981,41169,1,64.29859700912571,29.600018094523822
N527,-13730616.274763,6176281.12708,-123.34422459999848,48.41562769999853,2021S051259170273,2,2,1,2,3,1,15,4,2,9,0.25516353324404,0.9553180773337404,0,1,3,0.5058600976581158,0,7,37,0.7735784941540191,1726,12156,46141,1,66.52676621241226,22.810557277882996
N528,-13730123.318662,6176375.906179,-123.33979629999922,48.41619280000191,2021S051259170275,1,2,3,2,4,2,15,4,4,10,0.21565279858656664,0.8914531231201455,0,1,3,0.37060710076418424,2,3,33,0.7495254801639424,1571,10266,41075,1,69.70986507425016,23.70104766738067
N529,-13730145.415581,6175716.985979,-123.3399947999999,48.41226399999771,2021S051259170273,2,2,1,2,3,1,15,4,2,9,0.24194412348965139,1.1851010886733073,0,0,3,0.12103913311632718,3,4,22,0.31536093996417813,1979,6427,31940,1,49.01972247230376,23.49532085111934
N530,-13730581.1312,6175986.012076,-123.34390890000068,48.413868100000094,2021S051259170273,2,2,1,2,3,1,15,4,2,9,0.17791641274183603,1.152051519922905,0,0,3,0.3983514202603415,2,7,29,0.5934120544216469,1726,9975,40033,1,59.52394871636886,27.02944986396011
N531,-13730278.642748,6175946.431618,-123.34119160000367,48.413632100001145,2021S051259170273,2,2,1,2,3,1,15,4,2,9,0.0662858394154628,1.1415432145812578,0,0,3,0.1991766498890544,2,4,27,0.4829383813076747,2448,7795,38951,1,54.43099053742821,34.20616974655024
N532,-13730635.343792,6176137.425796,-123.34439590000052,48.41477090000273,2021S051259170274,2,1,3,3,3,1,15,4,4,11,0.20864468007106604,1.0473338477781746,0,0,3,0.46746784289721216,1,7,36,0.697154768489984,1726,10614,41938,1,60.16056848873644,23.274309375316825
N533,-13729852.322494,6176091.73976,-123.33736190000269,48.41449850000009,2021S051259170202,1,4,1,4,3,1,13,5,5,11,0.2687402026010895,0.8700913125615629,0,1,3,0.20010026772091102,3,3,23,0.5804749879320588,2243,8128,35746,1,61.11549814728781,17.137963219524956
N534,-13731593.715552,6176919.946171,-123.3530050999993,48.41943640000043,2021S051259170280,3,4,3,3,4,4,19,1,2,11,0.11914143404409137,0.46884023340051667,1,2,5,0.4273644796874783,3,14,41,0.3617813042306516,5933,20280,57437,1,88.17183847291003,53.665982928007885
N535,-13731647.137776,6176582.105931,-123.35348500000259,48.41742219999981,2021S051259170287,3,4,5,3,4,3,18,1,4,10,0.09789034723031921,0.6199473403262873,0,2,5,0.25485371244220045,3,14,39,0.5469054355851333,5124,18811,52641,1,76.39437268410977,51.07785503649408
N536,-13731098.176839,6176388.535644,-123.34855360000168,48.41626809999781,2021S051259170288,3,1,5,3,4,3,24,1,5,10,0.27773003335487756,0.8835175010290812,0,2,4,0.5278987857106431,0,8,39,0.8421969799468841,3399,14078,50178,1,70.98310461898532,55.17602318870135
N537,-13730468.38682,6175657.852025,-123.34289610000314,48.41191140000099,2021S051259170273,2,2,1,2,3,1,15,4,2,9,0.27097327249182296,1.3629684752525166,0,0,3,0.3301122383696523,2,4,23,0.37633292124927903,1931,8032,34782,1,49.97465213085514,22.010319718398048
N538,-13731224.368614,6176315.727786,-123.34968720000381,48.41583399999799,2021S051259170288,3,1,5,3,4,3,24,1,5,10,0.1822961039709444,0.9278354381781495,0,2,4,0.43976389536863264,1,8,38,0.8309607228433479,3399,14078,49415,3,68.75493541569878,62.98140276750801
N539,-13731137.316772,6176845.221641,-123.34890520000204,48.418990900002605,2021S051259170276,3,4,3,4,4,3,19,1,4,9,0.04730244057955063,0.5953807787663581,0,2,4,0.6221373869727813,0,10,43,0.6181956384461199,4249,18326,54495,1,84.35211983870452,60.19533564776989
N540,-13730264.026498,6176393.399587,-123.34106029999596,48.41629709999996,2021S051259170275,1,2,3,2,4,2,15,4,4,10,0.15421152287997766,0.9540619198622013,0,2,3,0.41189321967001274,2,4,33,0.7704370401241224,1102,9981,43808,1,68.1183156433312,27.173015843966525
N541,-13730287.926793,6175655.990469,-123.34127499999887,48.41190029999934,2021S051259170273,2,2,1,2,3,1,15,4,2,9,0.2540580065203334,1.2787646033169733,0,0,3,0.22210168785389223,2,4,23,0.30529865055668093,1931,6362,32667,1,46.79155326901723,22.86727023096649
N542,-13731273.493905,6176867.244762,-123.35012850000125,48.41912220000111,2021S051259170276,3,4,3,4,4,3,19,1,4,9,0.062158231612161816,0.6157436257823975,0,2,4,0.5590314734297295,0,13,42,0.5362204866202751,4877,18230,55977,1,84.03380995252074,58.77267463894648
N543,-13731347.910984,6176409.148717,-123.35079699999588,48.416391000000836,2021S051259170288,3,1,5,3,4,3,24,1,5,10,0.14959825676190364,0.8278721453500935,0,2,4,0.36705881277819963,2,11,39,0.7349625846156865,4626,14078,50343,1,70.02817496043394,65.95377632219466
N544,-13734716.049158,6176414.331344,-123.38105350000319,48.416421899998646,2021S051259170313,2,2,5,2,1,3,17,2,5,8,0.06065458815196636,0.11410229219401712,1,1,2,0.5066494701895886,0,1,27,0.35519071402980773,5673,10967,31035,1,38.515496228238675,43.78054076770529
N545,-13734927.879017,6176127.664662,-123.38295640000291,48.41471270000204,2021S051259170313,2,2,5,2,1,3,17,2,5,8,0.24112956259455107,0.3440466036656536,1,1,1,0.6505148934074886,0,1,11,0.4666217969898964,2798,9883,24514,1,31.194368846011486,31.37654226928647
N546,-13733023.358376,6176321.933454,-123.3658477999956,48.41587100000147,2021S051259170297,5,3,5,2,1,5,20,3,3,8,0.13653681053383993,0.9239540039708686,0,1,3,0.6251049929804773,0,8,26,0.2079643166282752,4543,15994,44594,3,78.94085177358009,56.917026450753326
N547,-13733164.633942,6176311.736035,-123.36711689999773,48.415810199999484,2021S051259170297,5,3,5,2,1,5,20,3,3,8,0.08394063371841465,0.9405045891071258,0,2,3,0.5310534674305156,0,8,26,0.15218055061581917,3277,16728,43875,3,80.53240120449904,61.6935934777082
N548,-13734429.612976,6176602.954288,-123.37848040000104,48.417546499998075,2021S051259170305,5,4,5,2,4,3,21,3,3,10,0.16922299422522594,0.11408356507865595,1,1,2,0.3715150269445102,1,1,29,0.19600868252451248,5351,12233,38105,2,50.92958178940651,60.40557997514071
N549,-13735215.506317,6177168.261076,-123.38554020000014,48.420916799999,2021S051259170312,1,2,5,4,1,2,15,2,5,10,0.30504422687116184,0.6180171371901491,0,1,3,1.0141487626417478,0,0,20,0.2927721451206655,1158,9781,30755,3,28.01126998417358,19.233475632157045
N550,-13733841.59003,6176179.388735,-123.37319810000298,48.41502109999706,2021S051259170304,5,4,5,2,2,5,26,3,3,10,0.17712237802607012,0.5269378788290562,0,1,2,0.11091458353945749,1,1,26,0.25446642550925164,8531,13730,39651,1,61.11549814728781,80.38351636555706
N551,-13734029.330351,6175918.389981,-123.37488460000098,48.41346490000203,2021S051259170301,3,3,5,3,3,4,23,3,4,12,0.08042660475891385,0.5256290338309181,0,1,2,0.25264380959767724,1,1,25,0.3886152738259536,6271,13441,31976,1,48.70141258611997,72.8346465169854
N552,-13735028.389385,6176228.194813,-123.38385930000078,48.415312100001785,2021S051259170313,2,2,5,2,1,3,17,2,5,8,0.22207958237859657,0.35559048975139734,1,1,2,0.7092689801386772,0,1,15,0.3758996181857542,2798,9345,23886,3,29.602819415092533,32.512896496022
N553,-13734832.968019,6176497.471852,-123.38210380000156,48.416917599999834,2021S051259170313,2,2,5,2,1,3,17,2,5,8,0.03468526052604844,0.17674288933197457,1,1,2,0.5935769404048697,0,1,26,0.3398315175674479,3857,10366,27926,3,35.65070725258456,45.92152899494864
N554,-13734618.677999,6176345.095728,-123.38017879999956,48.416009100000096,2021S051259170313,2,2,5,2,1,3,17,2,5,8,0.1399770178187304,0.10816066312294229,1,1,2,0.43691645963528586,1,1,27,0.375832689725466,5026,12771,31704,4,41.69859509007658,37.84498009598571
N555,-13734189.084952,6176940.661168,-123.37631969999885,48.41955990000064,2021S051259170308,5,4,5,4,3,4,22,1,3,10,0.18411786479373712,0.38529380114007156,1,1,2,0.45417736594820235,1,6,31,0.19497205226165196,5728,14086,42765,4,64.9352167814933,63.231422354100495
N556,-13733355.524605,6176538.077991,-123.36883169999939,48.41715970000115,2021S051259170297,5,3,5,2,1,5,20,3,3,8,0.12665158931992335,0.805705142290309,0,2,3,0.43525438602952377,1,10,30,0.22202219542724116,5063,17714,43975,4,82.44226052160178,57.780728510860854
N557,-13733822.732508,6176503.090616,-123.37302870000067,48.41695109999752,2021S051259170610,5,4,5,2,2,5,22,1,3,10,0.14892892278935718,0.4947643162447279,1,1,2,0.16725833946786936,1,5,31,0.14787162011246427,6690,16732,40534,2,68.75493541569878,66.43976808140644
N558,-13734354.372132,6176709.813403,-123.37780449999948,48.418183600002756,2021S051259170309,4,1,5,2,2,3,23,3,5,11,0.14922206523403242,0.19835680763997013,1,1,2,0.37889017665375807,1,1,29,0.14776111677017403,5870,12233,39666,1,53.79437076506063,63.02605821114254
N559,-13734891.199244,6177100.294132,-123.38262689999587,48.42051159999823,2021S051259170310,3,1,5,1,2,3,16,1,4,11,0.11397888728653265,0.452475540866339,1,1,4,0.8160808129158362,0,1,25,0.30612780673410467,3702,10181,34169,2,37.5605665696873,34.45730245745011
N560,-13734523.544362,6177185.873527,-123.37932419999804,48.42102180000229,2021S051259170311,3,1,5,1,4,3,16,1,4,11,0.1351275529979051,0.4555285553363061,1,1,2,0.6986609354436463,0,3,30,0.13600833586156577,2758,12249,40501,4,55.06761030979579,33.04172557239954
N561,-13734302.831208,6176350.261544,-123.37734150000162,48.41603989999831,2021S051259170305,5,4,5,2,4,3,21,3,3,10,0.04020039850270066,0.20169861716330417,1,1,2,0.22872773341601618,1,1,29,0.1994529357987685,5964,12771,37403,1,52.521131220325465,73.04829540770628
N562,-13734506.6238,6176500.474117,-123.37917220000345,48.41693550000169,2021S051259170305,5,4,5,2,4,3,21,3,3,10,0.13497545273796183,0.04018470879101728,1,1,2,0.38620834794670345,1,1,29,0.2618316560001558,5351,12771,34342,1,45.518313724282066,63.48121314066664
N563,-13734372.383626,6176247.465743,-123.37796630000298,48.41542700000124,2021S051259170305,5,4,5,2,4,3,21,3,3,10,0.07253676251967496,0.2114967312741833,1,1,2,0.27360955764506006,1,1,29,0.2762727680311292,5964,12771,35467,1,50.61127190322272,69.59406793786131
N564,-13734579.059392,6176399.806578,-123.37982289999754,48.416335300001485,2021S051259170305,5,4,5,2,4,3,21,3,3,10,0.14646124623252085,0.06679604970554665,1,1,2,0.4152417191233563,1,1,27,0.33459588228117576,5351,12771,33312,1,42.65352474862795,62.429241317428875
N565,-13734747.842004,6175975.764745,-123.38133909999804,48.41380700000106,2021S051259170303,3,4,5,2,2,3,18,3,3,10,0.20744067378829686,0.36754799842511077,1,1,2,0.5624496977069281,0,1,13,0.5839145264590099,2506,11505,25043,3,34.0591578216656,42.67633124680183
N566,-13734534.286693,6176285.068501,-123.3794206999993,48.41565119999914,2021S051259170305,5,4,5,2,4,3,21,3,3,10,0.12331460906948982,0.14401946622882886,1,1,2,0.3795423275899657,1,1,27,0.35615557361979205,5438,12771,31957,1,45.518313724282066,64.57122456205443
N567,-13734433.587082,6176064.083391,-123.37851610000264,48.414333599999,2021S051259170303,3,4,5,2,2,3,18,3,3,10,0.07048184848149473,0.302141449072441,1,1,2,0.3476743281401839,1,1,22,0.38969645704151284,5290,12771,31126,1,45.518313724282066,53.44877081682563
N568,-13734545.017892,6176143.396529,-123.37951710000009,48.41480650000004,2021S051259170303,3,4,5,2,2,3,18,3,3,10,0.1426825377150301,0.23670784500709968,1,1,2,0.39927818094921025,1,1,23,0.40947204113064223,4927,12771,30212,1,43.926764293363114,47.44801992604675
N569,-13734464.07749,6176012.796075,-123.37878999999789,48.41402780000002,2021S051259170303,3,4,5,2,2,3,18,3,3,10,0.040878214664106474,0.329990162449326,1,1,2,0.38139794322332965,1,1,22,0.4286484945238382,5290,12771,30055,1,44.563384065730695,56.14983528609396
N570,-13734349.05106,6175922.750516,-123.37775669999644,48.413490899998415,2021S051259170303,3,4,5,2,2,3,18,3,3,10,0.062464944061788194,0.40902430776012244,1,1,2,0.3552532403748506,1,1,21,0.43528002440228264,5290,12771,31059,1,43.926764293363114,54.165379294784785
N571,-13734366.98463,6175802.132215,-123.37791779999672,48.41277169999959,2021S051259170303,3,4,5,2,2,3,18,3,3,10,0.11297492202741637,0.4811789311858677,1,1,2,0.4221020083252874,1,1,18,0.5123149575829873,3393,11583,28902,3,37.5605665696873,49.822814132591745
N572,-13734237.831757,6175982.490079,-123.3767575999987,48.413847100002286,2021S051259170303,3,4,5,2,2,3,18,3,3,10,0.13293646745827567,0.4067849279551963,1,1,2,0.2754208263769479,1,1,24,0.36892361451056904,5754,12771,31512,1,47.7464829275686,48.21338306828301
N573,-13734101.153686,6176362.907744,-123.37552979999687,48.4161152999991,2021S051259170610,5,4,5,2,2,5,22,1,3,10,0.10132604538876822,0.3227269656627331,1,1,2,0.10240163406373848,1,1,30,0.1009681889897772,7449,12771,38506,3,59.84225860255265,71.10622413147274
N574,-13734287.881,6176106.029199,-123.37720719999815,48.41458370000272,2021S051259170304,5,4,5,2,2,5,26,3,3,10,0.12756525861176038,0.3202686148187842,1,1,2,0.24903703648450626,1,1,24,0.30948003175658256,6265,12771,32364,1,49.65634224467134,85.74133039285212
N575,-13733718.014263,6175236.228416,-123.37208800000056,48.40939730000084,2021S051259170554,4,1,5,3,3,4,16,2,3,7,0.04749405262516329,1.0099416293673726,0,0,2,0.7196671499832752,0,1,19,0.6519546176874889,2648,8207,26132,1,33.74084793548181,40.67286815910889
N576,-13733595.985837,6175451.65785,-123.37099179999882,48.41068190000022,2021S051259170554,4,1,5,3,3,4,16,2,3,7,0.11682926086015953,0.9483304986054899,0,1,2,0.6092402473606781,0,1,23,0.48773461447347416,3839,9739,29264,1,42.33521486244416,35.570032193918074
N577,-13733581.347324,6175166.012945,-123.37086029999918,48.408978599998015,2021S051259170554,4,1,5,3,3,4,16,2,3,7,0.10830875989305942,1.100414522425502,0,0,2,0.7894425222460238,0,1,18,0.6561674526974891,1710,8207,26132,1,32.46760839074665,36.16270324358201
N578,-13733518.718979,6175393.213316,-123.37029770000385,48.410333400002266,2021S051259170554,4,1,5,3,3,4,16,2,3,7,0.12457023343897815,1.0117341543959018,0,0,2,0.6660647776203199,0,1,23,0.5006561686118665,3112,9739,28477,1,42.33521486244416,35.039369821090006
N579,-13734409.720183,6176196.495988,-123.37830170000109,48.415123099997075,2021S051259170305,5,4,5,2,4,3,21,3,3,10,0.1105032777241697,0.2266407297559317,1,1,2,0.3036275508896741,1,1,28,0.316842854517276,6535,12771,33051,1,48.06479281375239,65.79516973327316
N580,-13734223.816633,6176457.838703,-123.37663169999769,48.41668130000169,2021S051259170305,5,4,5,2,4,3,21,3,3,10,0.1143122698275047,0.2298576207055873,1,1,2,0.20442555493879258,1,1,29,0.12269763449312228,5964,12771,38034,1,57.61408939926611,65.42833346544347
N581,-13733225.637023,6176161.275211,-123.3676648999981,48.41491310000058,2021S051259170296,5,2,5,1,4,5,19,3,4,8,0.044932289185389794,0.919466268129821,0,1,3,0.49817989042482363,1,5,26,0.04509758357029687,4548,15527,41817,3,74.48451336700703,58.563989901577685
